,uid,iid,rui,est,details,Iu,Ui,err
33376,15651,0385424728,0.0,3.462094063668455,{'was_impossible': False},11,58,3.462094063668455
19454,105374,0446310786,0.0,3.4627913710928766,{'was_impossible': False},39,169,3.4627913710928766
25095,156706,0345347536,0.0,3.4630492830867885,{'was_impossible': False},10,24,3.4630492830867885
31993,48046,0385504209,10.0,3.4630520377831955,{'was_impossible': False},68,340,6.5369479622168045
31691,251394,0446310786,0.0,3.4631311603586257,{'was_impossible': False},54,169,3.4631311603586257
26991,201017,059035342X,0.0,3.4632696985469362,{'was_impossible': False},53,237,3.4632696985469362
12736,114544,0312958129,8.0,3.4632909747239724,{'was_impossible': False},62,39,4.536709025276028
14846,259930,0140481346,10.0,3.4640732173824116,{'was_impossible': False},29,21,6.535926782617588
30088,239423,0345413350,8.0,3.4646018858068306,{'was_impossible': False},6,72,4.535398114193169
15862,8245,042513699X,7.0,3.4646414576733218,{'was_impossible': False},70,70,3.5353585423266782
19851,204813,014025448X,7.0,3.464697609999739,{'was_impossible': False},39,88,3.535302390000261
23967,114988,1400031354,7.0,3.464759484279596,{'was_impossible': False},94,106,3.535240515720404
32832,43687,0380727501,5.0,3.464831486530933,{'was_impossible': False},42,45,1.535168513469067
34015,101305,0767900383,7.0,3.4649202519632096,{'was_impossible': False},46,72,3.5350797480367904
25276,16795,0553250426,7.0,3.4652093358438565,{'was_impossible': False},464,100,3.5347906641561435
8357,148712,0399141146,0.0,3.4652845494624014,{'was_impossible': False},17,42,3.4652845494624014
4500,225087,0553578693,0.0,3.4654759841112117,{'was_impossible': False},140,68,3.4654759841112117
608,239423,0345413369,8.0,3.4657038212363904,{'was_impossible': False},6,40,4.53429617876361
15693,175052,0804115613,10.0,3.4657792922208737,{'was_impossible': False},42,37,6.534220707779126
23008,155219,0671776134,0.0,3.465899313060782,{'was_impossible': False},52,31,3.465899313060782
28574,158226,1400031699,5.0,3.4659332541430885,{'was_impossible': False},25,26,1.5340667458569115
14283,225087,0312958129,0.0,3.4661872462720966,{'was_impossible': False},140,39,3.4661872462720966
27693,28523,0064400557,0.0,3.466451655322043,{'was_impossible': False},43,59,3.466451655322043
23212,196738,0312952716,9.0,3.466714567336508,{'was_impossible': False},57,47,5.533285432663492
17757,274656,0385511612,1.0,3.466824769969249,{'was_impossible': False},10,55,2.466824769969249
10411,51450,0679781587,0.0,3.466937351327573,{'was_impossible': False},72,232,3.466937351327573
8990,232959,0060934417,0.0,3.467089418189074,{'was_impossible': False},25,125,3.467089418189074
12390,224159,0142001430,8.0,3.467310577674252,{'was_impossible': False},17,72,4.532689422325748
25292,194676,0373218397,8.0,3.467557114896154,{'was_impossible': False},24,60,4.532442885103846
24187,22521,0441104029,0.0,3.4676513995019933,{'was_impossible': False},11,29,3.4676513995019933
7812,16795,0375412530,9.0,3.4676894693863325,{'was_impossible': False},464,38,5.5323105306136675
33253,274061,0345339681,10.0,3.4677050520929953,{'was_impossible': False},86,106,6.532294947907005
15570,78448,006101351X,10.0,3.4677939630872734,{'was_impossible': False},37,170,6.532206036912727
16864,185308,1860492592,0.0,3.4678823581692733,{'was_impossible': False},9,16,3.4678823581692733
1456,207782,0451203895,0.0,3.4679093145217026,{'was_impossible': False},41,73,3.4679093145217026
8722,50895,0446613266,9.0,3.46813343126259,{'was_impossible': False},42,45,5.53186656873741
9344,236340,0451204891,0.0,3.4681997300670355,{'was_impossible': False},111,30,3.4681997300670355
17564,140000,0060392452,0.0,3.468332869325806,{'was_impossible': False},105,121,3.468332869325806
15264,113435,0553574663,0.0,3.4686640596261507,{'was_impossible': False},13,42,3.4686640596261507
4354,56447,059035342X,7.0,3.468841405628556,{'was_impossible': False},97,237,3.531158594371444
31404,264657,0812967240,0.0,3.4690584641544584,{'was_impossible': False},23,37,3.4690584641544584
21037,8019,0553250426,9.0,3.4691269277749948,{'was_impossible': False},15,100,5.530873072225005
23304,122793,0425169693,0.0,3.469295081359406,{'was_impossible': False},86,36,3.469295081359406
8033,260944,0553297260,0.0,3.4693718373067286,{'was_impossible': False},54,37,3.4693718373067286
24647,203900,0440204887,10.0,3.469434678622,{'was_impossible': False},16,30,6.530565321378
9904,221948,0679734775,8.0,3.469910441319998,{'was_impossible': False},30,53,4.530089558680002
13999,45113,051512219X,0.0,3.470048710992332,{'was_impossible': False},5,46,3.470048710992332
2002,88677,0312966806,0.0,3.4700687021365804,{'was_impossible': False},13,63,3.4700687021365804
6920,254465,0140298479,10.0,3.470096415483445,{'was_impossible': False},168,94,6.529903584516555
2297,245645,0425114236,0.0,3.470128271439876,{'was_impossible': False},37,31,3.470128271439876
28389,30487,0671776134,8.0,3.470136320901271,{'was_impossible': False},57,31,4.529863679098729
4457,265889,0553571656,10.0,3.4710474818562735,{'was_impossible': False},65,43,6.5289525181437265
31232,207349,0671880608,0.0,3.471341082167821,{'was_impossible': False},33,36,3.471341082167821
20814,244171,1592400876,8.0,3.471380062757164,{'was_impossible': False},46,66,4.528619937242836
14468,216683,055358099X,0.0,3.4713950777980207,{'was_impossible': False},73,39,3.4713950777980207
1592,36003,0060987561,0.0,3.4716685401599614,{'was_impossible': False},40,99,3.4716685401599614
14039,247241,1551668300,8.0,3.4718291603246447,{'was_impossible': False},28,38,4.528170839675355
27333,227176,0413537900,10.0,3.4721812708926967,{'was_impossible': False},1,28,6.527818729107303
31008,92853,1592400876,0.0,3.472360496250457,{'was_impossible': False},21,66,3.472360496250457
17736,95991,0440211727,7.0,3.4730152537665377,{'was_impossible': False},37,233,3.5269847462334623
18520,110912,1400031354,10.0,3.4737041450753257,{'was_impossible': False},151,106,6.526295854924674
12366,21618,0553268880,10.0,3.4737309619902,{'was_impossible': False},16,147,6.5262690380098
32356,132663,0316693006,0.0,3.4737685229259494,{'was_impossible': False},11,45,3.4737685229259494
20260,235935,0375412530,8.0,3.473824521149675,{'was_impossible': False},92,38,4.526175478850325
6069,150498,0070212570,10.0,3.474022355135043,{'was_impossible': False},22,104,6.525977644864957
24051,251422,0439136369,0.0,3.4741182978834004,{'was_impossible': False},116,89,3.4741182978834004
20570,65663,014029628X,8.0,3.474258106832199,{'was_impossible': False},32,87,4.525741893167801
13095,224430,0385484518,9.0,3.4743925182203297,{'was_impossible': False},78,156,5.52560748177967
8931,141493,0385722206,0.0,3.4745076642779553,{'was_impossible': False},87,134,3.4745076642779553
14700,145369,0446520802,0.0,3.4751660955340924,{'was_impossible': False},34,42,3.4751660955340924
9071,69933,0425154092,9.0,3.475580742111374,{'was_impossible': False},9,113,5.524419257888626
6684,216683,0440403278,9.0,3.475590705094561,{'was_impossible': False},73,25,5.524409294905439
1660,274004,038542017X,0.0,3.475637428017082,{'was_impossible': False},67,58,3.475637428017082
249,163973,044021873X,9.0,3.4758434054375797,{'was_impossible': False},73,28,5.52415659456242
28233,6575,0373250126,5.0,3.4759788581123185,{'was_impossible': False},203,44,1.5240211418876815
2646,149908,0860074382,8.0,3.476111518687646,{'was_impossible': False},56,35,4.523888481312354
3230,55892,0312278586,0.0,3.477202875527598,{'was_impossible': False},43,169,3.477202875527598
2438,10447,0385504209,0.0,3.4773234488492166,{'was_impossible': False},68,340,3.4773234488492166
5095,66942,1558743669,8.0,3.4775597299881627,{'was_impossible': False},48,100,4.522440270011837
27557,101305,0375705856,8.0,3.477633647038921,{'was_impossible': False},46,63,4.522366352961079
31081,3556,0440439884,10.0,3.4777105416072907,{'was_impossible': False},15,42,6.522289458392709
13978,83671,0452284937,10.0,3.4778144089478538,{'was_impossible': False},21,17,6.522185591052146
1656,217318,0345311396,5.0,3.477860518257952,{'was_impossible': False},57,24,1.5221394817420482
9587,223566,038000321X,0.0,3.4779948767656315,{'was_impossible': False},18,38,3.4779948767656315
22339,204864,0316769487,10.0,3.4781245991110232,{'was_impossible': False},341,134,6.521875400888977
19480,232945,0446600342,0.0,3.4787706930781734,{'was_impossible': False},105,29,3.4787706930781734
28215,165308,0064472272,8.0,3.4788657041813114,{'was_impossible': False},94,45,4.521134295818689
18967,100906,0345335511,9.0,3.4792618591584956,{'was_impossible': False},72,21,5.520738140841504
23807,25981,0345362861,5.0,3.4793543252746533,{'was_impossible': False},87,39,1.5206456747253467
26537,231237,0060987103,10.0,3.4795038611584683,{'was_impossible': False},76,140,6.520496138841532
23229,202711,044651652X,0.0,3.479644940497521,{'was_impossible': False},11,155,3.479644940497521
16120,264031,051512608X,8.0,3.4798724487568578,{'was_impossible': False},76,65,4.520127551243142
9931,28523,0618129022,0.0,3.479985459353853,{'was_impossible': False},43,16,3.479985459353853
32690,49422,0316779237,0.0,3.480410898432103,{'was_impossible': False},36,25,3.480410898432103
25025,278843,0060976845,0.0,3.480723160495515,{'was_impossible': False},17,183,3.480723160495515
21759,170513,0142001740,0.0,3.4808266835690906,{'was_impossible': False},80,238,3.4808266835690906
22762,2276,0553584510,9.0,3.4808771882787575,{'was_impossible': False},43,41,5.5191228117212425
6598,249732,0312195516,6.0,3.4813579967072528,{'was_impossible': False},5,264,2.5186420032927472
21561,258152,0553562614,6.0,3.4814506809530634,{'was_impossible': False},39,39,2.5185493190469366
26014,88677,0446516538,0.0,3.481629306926812,{'was_impossible': False},13,81,3.481629306926812
19313,63595,0385722206,0.0,3.481758230851905,{'was_impossible': False},8,134,3.481758230851905
27290,18155,0553280341,0.0,3.4817674589123317,{'was_impossible': False},9,138,3.4817674589123317
1348,60337,0142001430,0.0,3.482121049350173,{'was_impossible': False},36,72,3.482121049350173
4901,41455,0345380371,6.0,3.4822257846949647,{'was_impossible': False},34,116,2.5177742153050353
32502,92498,0060977493,9.0,3.48230819427776,{'was_impossible': False},9,85,5.51769180572224
24172,241204,0688177859,0.0,3.4824377861410687,{'was_impossible': False},16,38,3.4824377861410687
11884,179826,0140430016,0.0,3.4825915257302578,{'was_impossible': False},13,28,3.4825915257302578
16563,278843,0399146431,9.0,3.482768329447426,{'was_impossible': False},17,48,5.517231670552574
15996,35445,0060928336,8.0,3.482919909533149,{'was_impossible': False},12,282,4.517080090466851
4737,160401,0671004530,0.0,3.4834109596133613,{'was_impossible': False},40,80,3.4834109596133613
15655,157811,055358099X,0.0,3.4836915754140056,{'was_impossible': False},17,39,3.4836915754140056
5072,26813,1573229571,0.0,3.4837626738330574,{'was_impossible': False},3,43,3.4837626738330574
16540,25981,0671670689,5.0,3.4842062537201874,{'was_impossible': False},87,55,1.5157937462798126
2523,88693,0679419462,8.0,3.484744407754458,{'was_impossible': False},106,27,4.515255592245542
5801,115003,0385721420,8.0,3.4849188519107894,{'was_impossible': False},66,77,4.515081148089211
11190,107784,0380012863,5.0,3.4852407884853074,{'was_impossible': False},121,52,1.5147592115146926
2685,43359,0345417623,0.0,3.4859048884729935,{'was_impossible': False},9,126,3.4859048884729935
17424,70415,055357258X,0.0,3.486459715180434,{'was_impossible': False},58,37,3.486459715180434
9715,207782,0671016776,8.0,3.4865994121327146,{'was_impossible': False},41,25,4.513400587867285
13357,140555,0385475713,10.0,3.48669999234599,{'was_impossible': False},13,20,6.51330000765401
25983,64310,0425158616,0.0,3.4867488601351315,{'was_impossible': False},30,108,3.4867488601351315
11425,4385,0373484410,0.0,3.486786681641128,{'was_impossible': False},3,41,3.486786681641128
11269,270820,0451172817,0.0,3.48716948713078,{'was_impossible': False},56,80,3.48716948713078
27985,43021,0515120278,0.0,3.4873107890702872,{'was_impossible': False},8,25,3.4873107890702872
21845,53614,0312305060,0.0,3.487388798159092,{'was_impossible': False},42,112,3.487388798159092
15210,255078,0060809833,0.0,3.487594191502562,{'was_impossible': False},20,27,3.487594191502562
19916,123095,0553287303,0.0,3.4880569750936044,{'was_impossible': False},35,37,3.4880569750936044
297,133416,0743439740,0.0,3.4881515420252525,{'was_impossible': False},39,36,3.4881515420252525
27005,197364,0446672211,6.0,3.4887004650753166,{'was_impossible': False},71,229,2.5112995349246834
14083,89602,0425192725,5.0,3.4891001580607828,{'was_impossible': False},143,48,1.5108998419392172
32210,209160,0345303067,8.0,3.489519078892455,{'was_impossible': False},26,44,4.510480921107545
31978,49460,0345423135,0.0,3.4898424423950667,{'was_impossible': False},38,25,3.4898424423950667
8258,153054,006099486X,8.0,3.4898519235498506,{'was_impossible': False},25,48,4.510148076450149
13256,224249,0375760911,9.0,3.489891514536085,{'was_impossible': False},51,57,5.510108485463915
16694,124487,044022425X,0.0,3.4900925691222735,{'was_impossible': False},130,35,3.4900925691222735
27440,245371,038542017X,0.0,3.4902592369932117,{'was_impossible': False},33,58,3.4902592369932117
11762,44893,0312278586,0.0,3.490324315533339,{'was_impossible': False},24,169,3.490324315533339
35077,79740,0743439740,0.0,3.4905114924552105,{'was_impossible': False},34,36,3.4905114924552105
30930,11676,0553575104,0.0,3.4905681737382652,{'was_impossible': False},1133,38,3.4905681737382652
32082,77480,0679419454,8.0,3.4907872054755966,{'was_impossible': False},38,23,4.509212794524403
2871,179826,0140265988,0.0,3.490969106886796,{'was_impossible': False},13,18,3.490969106886796
25396,228311,0375701907,9.0,3.4914052310063353,{'was_impossible': False},17,29,5.508594768993665
10338,268932,0440940001,5.0,3.4915532920435624,{'was_impossible': False},42,52,1.5084467079564376
15569,197410,0451209907,9.0,3.4915990573725058,{'was_impossible': False},17,34,5.508400942627494
28871,270352,0684874350,10.0,3.4918561121207192,{'was_impossible': False},21,100,6.508143887879281
7790,37712,0452266564,0.0,3.4920235727824425,{'was_impossible': False},95,28,3.4920235727824425
2416,243759,0446608815,9.0,3.4921226352990145,{'was_impossible': False},10,86,5.5078773647009855
25352,117251,014028009X,0.0,3.4921630590703803,{'was_impossible': False},58,126,3.4921630590703803
8752,212965,0440235596,0.0,3.4927047233565,{'was_impossible': False},16,106,3.4927047233565
25170,170513,0743211383,7.0,3.492865966979407,{'was_impossible': False},80,37,3.507134033020593
33018,76626,0552998001,8.0,3.493590405817697,{'was_impossible': False},86,32,4.506409594182303
13306,100906,0553572997,8.0,3.493648153812649,{'was_impossible': False},72,140,4.506351846187351
8574,130705,0061099341,7.0,3.4941783669914876,{'was_impossible': False},17,30,3.5058216330085124
940,148712,0449219461,7.0,3.49422965853282,{'was_impossible': False},17,79,3.50577034146718
26364,227520,0345314255,0.0,3.4944096977880275,{'was_impossible': False},115,46,3.4944096977880275
15303,41455,1551669390,0.0,3.494569341118499,{'was_impossible': False},34,22,3.494569341118499
30168,244171,0380978415,0.0,3.4947235594093167,{'was_impossible': False},46,38,3.4947235594093167
19633,259260,0060199652,0.0,3.494959489836499,{'was_impossible': False},30,47,3.494959489836499
23636,112093,0345337662,5.0,3.4950001127027823,{'was_impossible': False},11,236,1.5049998872972177
25833,254053,0399147195,0.0,3.495070378576873,{'was_impossible': False},13,49,3.495070378576873
16424,187574,0553572997,0.0,3.495075908889225,{'was_impossible': False},12,140,3.495075908889225
32873,129074,0812513711,0.0,3.495085913093509,{'was_impossible': False},41,31,3.495085913093509
19936,245157,0312966970,0.0,3.495820444526328,{'was_impossible': False},6,103,3.495820444526328
31709,47279,0345452534,7.0,3.496049162163424,{'was_impossible': False},5,41,3.503950837836576
5003,37712,0671510053,9.0,3.4961432253474847,{'was_impossible': False},95,117,5.503856774652515
3577,235935,0380789019,0.0,3.4966150672646803,{'was_impossible': False},92,84,3.4966150672646803
23307,131594,0679781587,0.0,3.496632127026297,{'was_impossible': False},23,232,3.496632127026297
23037,245645,0446394521,0.0,3.496691104126983,{'was_impossible': False},37,85,3.496691104126983
7644,24433,0553348973,0.0,3.4967364763229067,{'was_impossible': False},23,22,3.4967364763229067
14744,244420,0679735909,0.0,3.4969496155208013,{'was_impossible': False},60,63,3.4969496155208013
27685,107951,0345337662,7.0,3.4974744789880408,{'was_impossible': False},19,236,3.5025255210119592
1980,128085,0446606189,0.0,3.4976052652835152,{'was_impossible': False},46,92,3.4976052652835152
4359,52350,0440204887,0.0,3.4981693658982502,{'was_impossible': False},25,30,3.4981693658982502
5264,12100,0399142789,8.0,3.498319962346028,{'was_impossible': False},6,24,4.501680037653972
23689,73044,0345443284,7.0,3.4983294789144352,{'was_impossible': False},47,144,3.5016705210855648
9387,162639,0671027573,0.0,3.49852691737623,{'was_impossible': False},203,41,3.49852691737623
30622,66942,0380789019,10.0,3.4987237171612886,{'was_impossible': False},48,84,6.501276282838711
2350,246776,0553234811,0.0,3.498741900912668,{'was_impossible': False},15,30,3.498741900912668
17017,73923,0446604801,0.0,3.498845897959513,{'was_impossible': False},22,90,3.498845897959513
31707,19493,0373484232,0.0,3.498854303680994,{'was_impossible': False},15,47,3.498854303680994
30026,266840,0393312836,8.0,3.4992125240491347,{'was_impossible': False},10,18,4.500787475950865
20900,202462,0425116840,9.0,3.4995553409649593,{'was_impossible': False},24,71,5.500444659035041
3651,142121,1931561648,0.0,3.4995740035130956,{'was_impossible': False},62,29,3.4995740035130956
12205,16795,0671020293,0.0,3.4997298507457932,{'was_impossible': False},464,26,3.4997298507457932
6350,235105,0553213148,0.0,3.4998144435984404,{'was_impossible': False},236,55,3.4998144435984404
27196,61427,0440226104,0.0,3.5003042810219798,{'was_impossible': False},29,122,3.5003042810219798
5227,247241,0380730138,0.0,3.5003543699910313,{'was_impossible': False},28,122,3.5003543699910313
18755,62862,0312195516,10.0,3.5005378360263535,{'was_impossible': False},74,264,6.4994621639736465
6453,227520,0515136530,0.0,3.5005544327379834,{'was_impossible': False},115,64,3.5005544327379834
21531,224809,0440236703,10.0,3.5006039129960413,{'was_impossible': False},45,92,6.499396087003959
22001,101876,0064400026,0.0,3.501400820649808,{'was_impossible': False},123,33,3.501400820649808
6939,48046,0316769487,0.0,3.5015881415716397,{'was_impossible': False},68,134,3.5015881415716397
2368,273113,0553583956,5.0,3.5020314019699175,{'was_impossible': False},48,35,1.4979685980300825
1359,98758,0553572997,7.0,3.502125934648684,{'was_impossible': False},41,140,3.497874065351316
31839,125736,0385335881,10.0,3.5021940565984897,{'was_impossible': False},27,85,6.49780594340151
30987,261829,0156027321,8.0,3.502238433281814,{'was_impossible': False},170,183,4.497761566718186
25757,27740,044023722X,0.0,3.5024645479366976,{'was_impossible': False},24,212,3.5024645479366976
17100,159863,0099387913,0.0,3.5027622586098506,{'was_impossible': False},5,37,3.5027622586098506
21355,151991,059035342X,9.0,3.50278348359784,{'was_impossible': False},19,237,5.49721651640216
33757,16795,014025448X,0.0,3.503495258325948,{'was_impossible': False},464,88,3.503495258325948
18313,112541,0312306326,0.0,3.5035962565910133,{'was_impossible': False},17,43,3.5035962565910133
30770,174700,0515133639,0.0,3.5038219910993993,{'was_impossible': False},12,34,3.5038219910993993
30339,10030,080410526X,0.0,3.504040491578218,{'was_impossible': False},24,135,3.504040491578218
13445,21659,0316666343,0.0,3.5045913657423213,{'was_impossible': False},52,447,3.5045913657423213
23977,202277,0316788228,0.0,3.5048481418973694,{'was_impossible': False},59,58,3.5048481418973694
29535,149069,0553279912,10.0,3.505030759822433,{'was_impossible': False},48,163,6.494969240177567
2862,27813,0515130389,0.0,3.505130526762012,{'was_impossible': False},14,77,3.505130526762012
33596,168954,0345453387,5.0,3.505531742760299,{'was_impossible': False},32,31,1.494468257239701
15506,225087,0449006530,10.0,3.505734348660197,{'was_impossible': False},140,23,6.494265651339803
34755,249628,0446610038,0.0,3.506605635850005,{'was_impossible': False},72,158,3.506605635850005
21178,15418,0385504209,0.0,3.506703507790066,{'was_impossible': False},28,340,3.506703507790066
29071,210485,0345378482,0.0,3.5069296572063795,{'was_impossible': False},114,59,3.5069296572063795
2796,59059,0441790348,0.0,3.5070242283799047,{'was_impossible': False},6,56,3.5070242283799047
5672,229329,0060964049,0.0,3.5070855693524496,{'was_impossible': False},16,38,3.5070855693524496
27765,136010,0451190491,9.0,3.507359113197733,{'was_impossible': False},61,48,5.492640886802267
17267,224430,0413537900,8.0,3.5073663939891455,{'was_impossible': False},78,28,4.4926336060108545
23359,125287,014023313X,0.0,3.508148857916227,{'was_impossible': False},12,77,3.508148857916227
22020,30511,0345350499,6.0,3.5091926653437584,{'was_impossible': False},38,85,2.4908073346562416
9329,51992,0345370805,0.0,3.509384323652683,{'was_impossible': False},16,66,3.509384323652683
8727,5439,0312990456,0.0,3.509654791613552,{'was_impossible': False},17,78,3.509654791613552
32532,8253,0385502532,0.0,3.5097139991267463,{'was_impossible': False},63,53,3.5097139991267463
33664,153662,0452264464,0.0,3.509726937830065,{'was_impossible': False},426,77,3.509726937830065
15350,255489,0441001971,9.0,3.509869774828009,{'was_impossible': False},113,31,5.490130225171991
12331,50895,0425189031,6.0,3.510186996478131,{'was_impossible': False},42,49,2.489813003521869
16781,243929,0312305060,0.0,3.5102057234137343,{'was_impossible': False},13,112,3.5102057234137343
28613,49155,0156711427,0.0,3.5104318852459837,{'was_impossible': False},7,31,3.5104318852459837
23590,225087,0312924801,10.0,3.510770346081525,{'was_impossible': False},140,52,6.489229653918475
3130,156510,006109868X,0.0,3.5108081485777323,{'was_impossible': False},8,35,3.5108081485777323
1714,100782,0765342987,0.0,3.5111892421230397,{'was_impossible': False},4,23,3.5111892421230397
6921,160393,0380813815,0.0,3.5114024270814124,{'was_impossible': False},17,68,3.5114024270814124
32121,29070,0446670251,0.0,3.512081412904946,{'was_impossible': False},5,77,3.512081412904946
26764,95359,014023313X,8.0,3.5121214693144918,{'was_impossible': False},291,77,4.487878530685508
8151,162639,0312924585,9.0,3.5122213108982026,{'was_impossible': False},203,113,5.4877786891017974
29030,274061,0786868015,10.0,3.5124295651244806,{'was_impossible': False},86,23,6.487570434875519
3364,156300,0451163966,0.0,3.512550553354288,{'was_impossible': False},36,59,3.512550553354288
3723,235105,0671617028,0.0,3.512637736650981,{'was_impossible': False},236,70,3.512637736650981
8240,112001,0553263226,10.0,3.5126730209045283,{'was_impossible': False},109,50,6.487326979095472
20647,242106,0451206673,0.0,3.513042628407246,{'was_impossible': False},78,27,3.513042628407246
2051,239584,0871136791,0.0,3.513061436042749,{'was_impossible': False},47,59,3.513061436042749
6905,117873,0375758232,0.0,3.513066047355646,{'was_impossible': False},15,22,3.513066047355646
16666,187256,0060921145,9.0,3.5132294352743276,{'was_impossible': False},77,66,5.486770564725672
27262,17950,0142001740,0.0,3.513424118845939,{'was_impossible': False},96,238,3.513424118845939
9067,246776,015602943X,10.0,3.5134584357668333,{'was_impossible': False},15,29,6.486541564233167
25993,136348,0060188731,8.0,3.51346076046596,{'was_impossible': False},55,23,4.48653923953404
819,98758,0399133143,5.0,3.5136094221988694,{'was_impossible': False},41,24,1.4863905778011306
26022,132851,0345348036,0.0,3.5136261395563366,{'was_impossible': False},5,71,3.5136261395563366
32228,203075,0345342968,10.0,3.5138001833358876,{'was_impossible': False},31,141,6.486199816664112
12420,261829,1558744150,7.0,3.513922287582731,{'was_impossible': False},170,62,3.486077712417269
21969,147686,0452282152,0.0,3.514345712397903,{'was_impossible': False},22,187,3.514345712397903
12779,159858,0812570944,8.0,3.515146337434908,{'was_impossible': False},63,36,4.484853662565092
14836,38464,0312990456,0.0,3.5152779537784484,{'was_impossible': False},20,78,3.5152779537784484
33192,254,0451167716,0.0,3.515458421892059,{'was_impossible': False},64,23,3.515458421892059
8022,10030,044021145X,0.0,3.515605811187931,{'was_impossible': False},24,250,3.515605811187931
20815,85757,0609608444,9.0,3.515691191700795,{'was_impossible': False},54,26,5.484308808299205
4762,93179,0451124383,8.0,3.5158846704396804,{'was_impossible': False},37,29,4.4841153295603196
16083,2276,0451161343,0.0,3.5158952221165514,{'was_impossible': False},43,36,3.5158952221165514
18270,232964,0446679593,0.0,3.5159610426885646,{'was_impossible': False},27,41,3.5159610426885646
24545,249862,0345313860,0.0,3.5160681058539485,{'was_impossible': False},59,154,3.5160681058539485
31239,6575,0312980140,9.0,3.5162385521742614,{'was_impossible': False},203,97,5.483761447825739
19225,193529,0451177096,8.0,3.516463043968689,{'was_impossible': False},21,84,4.483536956031311
14823,232106,0385497466,0.0,3.516649891689422,{'was_impossible': False},41,60,3.516649891689422
31769,252695,0553212478,0.0,3.516987637682604,{'was_impossible': False},114,29,3.516987637682604
9072,149661,0316601950,0.0,3.5172748519072226,{'was_impossible': False},17,212,3.5172748519072226
11803,11676,0061031992,0.0,3.517605890958942,{'was_impossible': False},1133,34,3.517605890958942
8833,3145,0064407667,0.0,3.5176979507937514,{'was_impossible': False},18,105,3.5176979507937514
361,98787,0091867770,0.0,3.5177572499559115,{'was_impossible': False},62,31,3.5177572499559115
12107,79556,0552996181,8.0,3.5183689590522196,{'was_impossible': False},7,34,4.48163104094778
30510,37556,0553272535,10.0,3.518778648308384,{'was_impossible': False},14,81,6.481221351691616
18998,68256,0439139600,8.0,3.5189141109613953,{'was_impossible': False},31,79,4.481085889038605
14734,202277,1592400876,0.0,3.5190142258454573,{'was_impossible': False},59,66,3.5190142258454573
29566,156670,0393317552,0.0,3.5190172538104907,{'was_impossible': False},6,19,3.5190172538104907
11297,71470,0446677450,0.0,3.5190897489911084,{'was_impossible': False},8,27,3.5190897489911084
11902,162780,1400031346,8.0,3.519179227901863,{'was_impossible': False},20,56,4.480820772098137
21804,101304,0312955006,0.0,3.5194239794128706,{'was_impossible': False},14,35,3.5194239794128706
18195,179826,0312305060,10.0,3.519437411735126,{'was_impossible': False},13,112,6.480562588264874
7411,201058,042510687X,8.0,3.519674578222073,{'was_impossible': False},13,44,4.480325421777927
6597,6563,0679751602,9.0,3.519707857697642,{'was_impossible': False},80,44,5.480292142302358
28809,128045,0316776963,0.0,3.5197336636003005,{'was_impossible': False},23,145,3.5197336636003005
13672,213126,0743227441,0.0,3.519790648814581,{'was_impossible': False},51,80,3.519790648814581
26081,27617,0440178002,8.0,3.519817259149484,{'was_impossible': False},33,43,4.480182740850516
33941,258482,0375758232,6.0,3.519980032164656,{'was_impossible': False},7,22,2.480019967835344
32752,229313,1573225789,0.0,3.5200553066455136,{'was_impossible': False},72,83,3.5200553066455136
11652,225199,0553572997,0.0,3.520200967555489,{'was_impossible': False},15,140,3.520200967555489
8717,19842,0330367358,0.0,3.520317212626982,{'was_impossible': False},36,29,3.520317212626982
5871,125287,0385314698,0.0,3.520518716181149,{'was_impossible': False},12,25,3.520518716181149
17927,107244,0553569074,10.0,3.5205989922932828,{'was_impossible': False},41,23,6.479401007706717
12962,209174,0312278586,0.0,3.5207913864908402,{'was_impossible': False},32,169,3.5207913864908402
5771,95359,0553275976,8.0,3.5207919466130635,{'was_impossible': False},291,94,4.4792080533869365
7117,243929,0804114986,6.0,3.520866011652391,{'was_impossible': False},13,107,2.479133988347609
938,34588,0312278586,0.0,3.5210014582626377,{'was_impossible': False},40,169,3.5210014582626377
24484,138543,0743237188,8.0,3.5210053726327084,{'was_impossible': False},60,90,4.478994627367292
32720,232945,0440241537,0.0,3.521052712924126,{'was_impossible': False},105,76,3.521052712924126
7991,47279,055356451X,0.0,3.521077311884093,{'was_impossible': False},5,78,3.521077311884093
175,181687,0060096195,10.0,3.5213566665508687,{'was_impossible': False},89,51,6.478643333449131
9744,202462,055357227X,0.0,3.521417550411953,{'was_impossible': False},24,40,3.521417550411953
30592,95359,055357230X,6.0,3.5219371642975528,{'was_impossible': False},291,57,2.4780628357024472
7682,225087,0425184943,0.0,3.5220285471531154,{'was_impossible': False},140,33,3.5220285471531154
16392,102642,037582233X,8.0,3.5220381918062538,{'was_impossible': False},3,31,4.477961808193746
27240,184401,0446527165,5.0,3.5227790698557406,{'was_impossible': False},29,35,1.4772209301442594
17254,3167,0345337662,5.0,3.523076747719478,{'was_impossible': False},14,236,1.476923252280522
21771,271558,0553260111,0.0,3.523110073678411,{'was_impossible': False},38,75,3.523110073678411
6934,273190,0316693235,0.0,3.523116416753644,{'was_impossible': False},22,46,3.523116416753644
13674,4938,042513525X,7.0,3.5231543726537478,{'was_impossible': False},14,73,3.4768456273462522
19382,58594,0671034057,8.0,3.5232222343720476,{'was_impossible': False},23,33,4.476777765627952
