,uid,iid,rui,est,details,Iu,Ui,err
17156,272120,0553285920,0.0,2.9220222646817238,{'was_impossible': False},9,33,2.9220222646817238
467,60337,0060976845,0.0,2.9220611204690834,{'was_impossible': False},32,188,2.9220611204690834
3658,88733,068484267X,0.0,2.922219987769582,{'was_impossible': False},100,97,2.922219987769582
24313,48046,0451149513,0.0,2.9225520897651376,{'was_impossible': False},69,27,2.9225520897651376
28562,194600,0671537458,0.0,2.922892661805739,{'was_impossible': False},71,47,2.922892661805739
29115,13552,0440211263,0.0,2.9232093467425626,{'was_impossible': False},204,115,2.9232093467425626
11341,219951,0062502182,0.0,2.923293015080619,{'was_impossible': False},16,78,2.923293015080619
15793,182085,0142001430,0.0,2.923557820066947,{'was_impossible': False},124,68,2.923557820066947
7054,62862,0374199698,0.0,2.923714678328854,{'was_impossible': False},70,61,2.923714678328854
26492,6575,014029628X,7.0,2.9237458804691565,{'was_impossible': False},191,87,4.0762541195308435
34381,71568,0446310786,0.0,2.9238799043035613,{'was_impossible': False},11,157,2.9238799043035613
9140,60392,0440206154,0.0,2.9239467246499657,{'was_impossible': False},16,158,2.9239467246499657
16279,153718,0515124214,9.0,2.9246744438761554,{'was_impossible': False},63,57,6.075325556123845
9744,8681,0140067779,0.0,2.924718522469114,{'was_impossible': False},52,40,2.924718522469114
24100,98904,0385334036,7.0,2.924886377737122,{'was_impossible': False},52,23,4.075113622262878
8252,128696,0375400117,10.0,2.9248875680340003,{'was_impossible': False},62,27,7.075112431966
15969,76626,0425179613,0.0,2.925099223367745,{'was_impossible': False},88,37,2.925099223367745
33204,105979,0743418174,9.0,2.9251575403564294,{'was_impossible': False},177,197,6.074842459643571
31184,229011,0515128546,6.0,2.925161594668223,{'was_impossible': False},65,84,3.074838405331777
1739,266866,0552137030,0.0,2.9252046861900354,{'was_impossible': False},22,40,2.9252046861900354
32984,171118,0553579754,0.0,2.9253035386759496,{'was_impossible': False},110,77,2.9253035386759496
17273,161041,0671880314,0.0,2.925742734843188,{'was_impossible': False},10,53,2.925742734843188
2120,162738,0553210793,0.0,2.925745362280048,{'was_impossible': False},73,30,2.925745362280048
21761,267635,0515134384,8.0,2.9261180992577676,{'was_impossible': False},36,30,5.073881900742233
8272,195049,0743211375,8.0,2.9264137942211983,{'was_impossible': False},13,50,5.073586205778802
20185,223154,0743418204,8.0,2.9264675370608226,{'was_impossible': False},68,63,5.073532462939177
23810,211344,0440213525,0.0,2.9264845185663075,{'was_impossible': False},37,172,2.9264845185663075
24151,227520,0515132020,9.0,2.9264988221421726,{'was_impossible': False},111,108,6.073501177857827
33068,145641,0440940001,5.0,2.926715706742476,{'was_impossible': False},55,51,2.073284293257524
9479,162639,0446350982,0.0,2.926844725662606,{'was_impossible': False},208,47,2.926844725662606
18944,234597,0060502258,0.0,2.92718004044663,{'was_impossible': False},43,157,2.92718004044663
32734,31391,0671003755,10.0,2.9273931887364295,{'was_impossible': False},36,168,7.0726068112635705
27751,11724,0440108268,0.0,2.92748339562876,{'was_impossible': False},21,43,2.92748339562876
28277,218552,0316569321,5.0,2.9275534632163698,{'was_impossible': False},73,101,2.0724465367836302
883,138198,0451153553,0.0,2.9278248255664403,{'was_impossible': False},48,57,2.9278248255664403
12742,66680,0446605239,0.0,2.9281174212021712,{'was_impossible': False},70,200,2.9281174212021712
1124,227702,0064472272,8.0,2.9281196384271753,{'was_impossible': False},30,49,5.071880361572825
2373,10447,0375726403,0.0,2.9282963684140166,{'was_impossible': False},76,125,2.9282963684140166
1033,143175,0451156609,0.0,2.928364425043838,{'was_impossible': False},85,82,2.928364425043838
5738,172742,0060392452,0.0,2.928468549148062,{'was_impossible': False},184,118,2.928468549148062
13742,254,0399501487,0.0,2.928535384027996,{'was_impossible': False},57,128,2.928535384027996
13667,246678,0749395990,0.0,2.9285640770004164,{'was_impossible': False},3,32,2.9285640770004164
5336,238961,1558744630,0.0,2.9288222321451,{'was_impossible': False},8,47,2.9288222321451
27798,259629,044651862X,0.0,2.9289393604099043,{'was_impossible': False},65,70,2.9289393604099043
7426,30276,0451184726,7.0,2.9290258196295142,{'was_impossible': False},61,33,4.070974180370486
6970,53278,0884046818,0.0,2.929037607362461,{'was_impossible': False},18,25,2.929037607362461
27941,88738,0380717018,0.0,2.929163199784031,{'was_impossible': False},30,78,2.929163199784031
15559,48494,0440178002,0.0,2.929268198856762,{'was_impossible': False},96,43,2.929268198856762
12375,276018,0552996009,0.0,2.929599371577986,{'was_impossible': False},8,30,2.929599371577986
4340,133296,0440220793,0.0,2.929639144599099,{'was_impossible': False},44,35,2.929639144599099
4114,240370,0802130208,5.0,2.9297404858105174,{'was_impossible': False},9,46,2.0702595141894826
27974,235105,0446600253,0.0,2.9297717190371673,{'was_impossible': False},243,26,2.9297717190371673
4852,62891,0671003755,0.0,2.929993852465375,{'was_impossible': False},61,168,2.929993852465375
9576,140555,0553560735,10.0,2.9302509230173825,{'was_impossible': False},10,22,7.0697490769826175
15914,230115,0345337662,0.0,2.930393700667854,{'was_impossible': False},13,230,2.930393700667854
34978,113519,0894803204,0.0,2.930702403020078,{'was_impossible': False},211,37,2.930702403020078
3180,125779,0553273914,0.0,2.9310043728685207,{'was_impossible': False},8,60,2.9310043728685207
7370,7346,0060987103,7.0,2.931202895051124,{'was_impossible': False},174,131,4.068797104948876
4359,254465,080411109X,0.0,2.931207020525647,{'was_impossible': False},166,99,2.931207020525647
15725,209160,0440220602,0.0,2.9312141760921184,{'was_impossible': False},22,172,2.9312141760921184
5172,38464,0743227441,0.0,2.931220531853616,{'was_impossible': False},32,69,2.931220531853616
15844,259930,0440241162,0.0,2.93132093478677,{'was_impossible': False},34,55,2.93132093478677
22754,89602,0804106436,0.0,2.9313297251227657,{'was_impossible': False},143,39,2.9313297251227657
27469,165308,0743469801,0.0,2.931512940300936,{'was_impossible': False},100,33,2.931512940300936
1053,25981,0425127583,0.0,2.931679287455402,{'was_impossible': False},88,31,2.931679287455402
16816,173835,051512219X,0.0,2.9317228409037384,{'was_impossible': False},24,45,2.9317228409037384
1736,171818,0099800403,9.0,2.9317842091196242,{'was_impossible': False},31,31,6.068215790880376
19937,223814,0553262505,8.0,2.9319135670170087,{'was_impossible': False},10,33,5.068086432982991
10378,46461,0743224574,8.0,2.9320469256855572,{'was_impossible': False},2,58,5.067953074314443
16790,9227,0553582763,0.0,2.9320700739061305,{'was_impossible': False},6,31,2.9320700739061305
5278,105979,0385730586,6.0,2.9322619405491404,{'was_impossible': False},177,73,3.0677380594508596
14878,6575,0385722206,9.0,2.9323325256925346,{'was_impossible': False},191,134,6.0676674743074654
8814,255546,0440224594,0.0,2.932549929445832,{'was_impossible': False},15,76,2.932549929445832
2467,164675,0446603422,9.0,2.9325773599543963,{'was_impossible': False},16,32,6.067422640045604
5396,189973,0385498802,0.0,2.932590989211324,{'was_impossible': False},43,54,2.932590989211324
17425,41455,0553578693,5.0,2.932719965747437,{'was_impossible': False},30,68,2.067280034252563
31809,95359,0446613843,0.0,2.9328141784496378,{'was_impossible': False},270,33,2.9328141784496378
30990,158295,0515127833,6.0,2.9328390654296346,{'was_impossible': False},201,69,3.0671609345703654
29619,240035,0345384369,0.0,2.932902115564909,{'was_impossible': False},62,53,2.932902115564909
24117,203240,0446387878,0.0,2.933173548260853,{'was_impossible': False},94,24,2.933173548260853
8723,138844,0446612790,0.0,2.9331945464017535,{'was_impossible': False},84,113,2.9331945464017535
22052,16795,0515133639,0.0,2.9332724219710924,{'was_impossible': False},459,33,2.9332724219710924
4492,170634,0671001795,0.0,2.93339881215834,{'was_impossible': False},32,139,2.93339881215834
9586,245645,0312291639,7.0,2.933614927053185,{'was_impossible': False},42,129,4.066385072946815
33671,150979,0446364193,9.0,2.9336272175510523,{'was_impossible': False},71,139,6.066372782448948
17294,93034,0399142789,0.0,2.9336567217315386,{'was_impossible': False},5,22,2.9336567217315386
5619,207259,0446604402,8.0,2.933742104592405,{'was_impossible': False},33,42,5.066257895407595
17833,24539,0812550706,0.0,2.9340156885495574,{'was_impossible': False},18,70,2.9340156885495574
23556,138189,0679751521,0.0,2.9340397037269415,{'was_impossible': False},19,74,2.9340397037269415
25434,201760,034530988X,8.0,2.9340802413275435,{'was_impossible': False},11,23,5.0659197586724565
18719,135351,0553578308,0.0,2.9341245708579393,{'was_impossible': False},22,41,2.9341245708579393
22002,56959,0312961324,0.0,2.934195949527521,{'was_impossible': False},78,36,2.934195949527521
2615,60244,0385722435,7.0,2.9342771437653363,{'was_impossible': False},345,40,4.065722856234664
26898,137589,0060930535,9.0,2.934362016136089,{'was_impossible': False},88,168,6.065637983863911
20169,201017,0446310786,0.0,2.934679997744187,{'was_impossible': False},56,157,2.934679997744187
14742,128835,0312195516,0.0,2.934813687397063,{'was_impossible': False},121,250,2.934813687397063
14343,21014,0385335881,6.0,2.9350352862380937,{'was_impossible': False},286,96,3.0649647137619063
10884,136010,0451190556,9.0,2.935192766420152,{'was_impossible': False},59,39,6.064807233579848
23506,119505,0380002930,8.0,2.9352802795149513,{'was_impossible': False},15,100,5.064719720485049
5720,182993,0385510438,9.0,2.9354590972740904,{'was_impossible': False},46,42,6.064540902725909
31928,72990,0553582747,0.0,2.935584870434622,{'was_impossible': False},13,62,2.935584870434622
25965,265889,0515132187,0.0,2.9356945013670805,{'was_impossible': False},73,69,2.9356945013670805
23414,4131,0451161351,0.0,2.9357858666651246,{'was_impossible': False},0,31,2.9357858666651246
6954,225986,0552124753,9.0,2.935823383507844,{'was_impossible': False},36,56,6.064176616492156
8832,6575,0345435168,0.0,2.9359934481012897,{'was_impossible': False},191,55,2.9359934481012897
33555,83109,006000438X,0.0,2.936048205458677,{'was_impossible': False},21,27,2.936048205458677
21787,240035,0671023616,0.0,2.9361141094965397,{'was_impossible': False},62,37,2.9361141094965397
15055,14387,1573228737,0.0,2.9362291259908777,{'was_impossible': False},26,31,2.9362291259908777
29974,92547,1559029838,0.0,2.936353184174926,{'was_impossible': False},31,84,2.936353184174926
23698,177090,0451161343,0.0,2.936416836679546,{'was_impossible': False},70,34,2.936416836679546
8935,171970,0452284449,0.0,2.936495275497375,{'was_impossible': False},22,46,2.936495275497375
10945,60797,0679721037,0.0,2.9365847607939357,{'was_impossible': False},13,24,2.9365847607939357
5734,119505,0316666343,0.0,2.936663547176731,{'was_impossible': False},15,420,2.936663547176731
11656,227884,0385315236,7.0,2.9368488586489283,{'was_impossible': False},33,30,4.063151141351072
22845,255489,0385490992,0.0,2.936868349272837,{'was_impossible': False},117,46,2.936868349272837
27952,6563,0060987103,8.0,2.9368950815103694,{'was_impossible': False},79,131,5.06310491848963
29040,226394,0553277472,0.0,2.937011647355214,{'was_impossible': False},6,65,2.937011647355214
24854,129084,0425132048,0.0,2.9370614184786668,{'was_impossible': False},45,46,2.9370614184786668
9033,236283,051511779X,0.0,2.937114618002892,{'was_impossible': False},234,50,2.937114618002892
5612,37712,0671727583,0.0,2.937354722552626,{'was_impossible': False},113,52,2.937354722552626
26578,16795,0671028375,0.0,2.9374860480401987,{'was_impossible': False},459,64,2.9374860480401987
32378,133747,0060915544,0.0,2.937585972194186,{'was_impossible': False},95,96,2.937585972194186
18150,236340,0671880314,7.0,2.937826838781953,{'was_impossible': False},112,53,4.0621731612180465
27428,128696,0345342968,0.0,2.937983108009168,{'was_impossible': False},62,133,2.937983108009168
25046,232945,0671741195,0.0,2.937992226593476,{'was_impossible': False},97,49,2.937992226593476
14065,141493,044021145X,8.0,2.9381132596488113,{'was_impossible': False},88,249,5.061886740351189
18304,163358,0425147584,0.0,2.938319309231717,{'was_impossible': False},17,70,2.938319309231717
4098,147141,0451204891,0.0,2.9383876563333375,{'was_impossible': False},71,19,2.9383876563333375
23285,141491,0399147195,0.0,2.93848586178549,{'was_impossible': False},40,55,2.93848586178549
4222,53729,0553212583,0.0,2.938766630529214,{'was_impossible': False},23,39,2.938766630529214
4331,143968,0060391626,0.0,2.939161451389912,{'was_impossible': False},30,66,2.939161451389912
12792,143175,0385335482,8.0,2.9394497691552983,{'was_impossible': False},85,144,5.060550230844702
19176,16106,0671776134,0.0,2.9397760152270553,{'was_impossible': False},63,34,2.9397760152270553
28449,122429,0767905180,0.0,2.939834450654077,{'was_impossible': False},47,94,2.939834450654077
92,218552,0871136791,0.0,2.939959855857258,{'was_impossible': False},73,60,2.939959855857258
31402,208095,0804114986,8.0,2.9399793996773718,{'was_impossible': False},13,97,5.060020600322629
31275,254822,0156007754,9.0,2.9401884148647794,{'was_impossible': False},10,32,6.05981158513522
13568,95509,0345316509,0.0,2.9403737348768755,{'was_impossible': False},13,31,2.9403737348768755
17634,258884,0553571885,8.0,2.9405415616284083,{'was_impossible': False},23,58,5.059458438371592
9059,261829,0786890436,8.0,2.9407585266217855,{'was_impossible': False},157,42,5.059241473378215
14608,173415,0449005615,0.0,2.9408392435174315,{'was_impossible': False},133,78,2.9408392435174315
10906,93629,0345380371,9.0,2.9408434970110675,{'was_impossible': False},52,111,6.059156502988932
23060,73923,0140293248,5.0,2.940914597904658,{'was_impossible': False},26,152,2.059085402095342
21151,174092,0671822209,0.0,2.941049183649817,{'was_impossible': False},35,30,2.941049183649817
27034,238961,0345339738,10.0,2.941076169582849,{'was_impossible': False},8,83,7.058923830417151
19728,183046,0061054151,0.0,2.941489115214549,{'was_impossible': False},46,22,2.941489115214549
33104,65145,0316602906,0.0,2.9415568336186033,{'was_impossible': False},8,47,2.9415568336186033
24038,169663,0330367358,0.0,2.9416572011772613,{'was_impossible': False},46,31,2.9416572011772613
23537,143968,1400034779,0.0,2.941732896950593,{'was_impossible': False},30,178,2.941732896950593
25210,203240,0440403278,0.0,2.9418015974591913,{'was_impossible': False},94,24,2.9418015974591913
17615,136382,0385424736,5.0,2.941896180213526,{'was_impossible': False},87,43,2.058103819786474
12587,67840,0671789422,0.0,2.9420103165557636,{'was_impossible': False},53,31,2.9420103165557636
18464,110912,0671036505,0.0,2.9422692821984815,{'was_impossible': False},159,35,2.9422692821984815
5848,111847,0515130389,0.0,2.942348260509713,{'was_impossible': False},30,87,2.942348260509713
2644,148934,0316666343,8.0,2.9426361868533943,{'was_impossible': False},15,420,5.057363813146606
27624,85757,0385509510,7.0,2.9426389347174338,{'was_impossible': False},59,32,4.057361065282566
33917,113270,0140042393,0.0,2.942751662560527,{'was_impossible': False},142,32,2.942751662560527
538,103304,0679742298,0.0,2.9429220067645985,{'was_impossible': False},24,34,2.9429220067645985
20586,226616,0446607657,0.0,2.9429464455082726,{'was_impossible': False},29,123,2.9429464455082726
28206,141444,0553565915,8.0,2.94305707758936,{'was_impossible': False},76,31,5.05694292241064
6218,155014,0380789035,5.0,2.9432393727465977,{'was_impossible': False},76,128,2.0567606272534023
6238,16795,0440221315,0.0,2.943535043810649,{'was_impossible': False},459,49,2.943535043810649
23108,107784,0525947647,8.0,2.9435523913153805,{'was_impossible': False},116,62,5.0564476086846195
22021,21404,0345413377,9.0,2.9436548057567604,{'was_impossible': False},30,35,6.05634519424324
7216,56391,0385509510,8.0,2.9437621071015316,{'was_impossible': False},15,32,5.056237892898468
26803,257962,0451160525,0.0,2.9441850646709606,{'was_impossible': False},2,71,2.9441850646709606
4753,90391,0312305060,0.0,2.9442859047926286,{'was_impossible': False},17,127,2.9442859047926286
13756,48579,0345370775,10.0,2.944309979582926,{'was_impossible': False},25,216,7.0556900204170745
29600,234828,0671042858,0.0,2.944509287666331,{'was_impossible': False},147,77,2.944509287666331
8728,231857,0385504209,8.0,2.944559245321668,{'was_impossible': False},44,324,5.055440754678332
8573,67840,0743454146,9.0,2.9447431539687132,{'was_impossible': False},53,18,6.055256846031287
29167,16795,0385503822,8.0,2.9447707630019626,{'was_impossible': False},459,54,5.055229236998038
23423,140000,0385503954,0.0,2.9448704611499394,{'was_impossible': False},92,43,2.9448704611499394
19681,75149,015600710X,7.0,2.9449503560133867,{'was_impossible': False},38,29,4.055049643986614
33382,105054,0671743058,0.0,2.945028842804954,{'was_impossible': False},29,51,2.945028842804954
6684,170227,0345391802,0.0,2.9452120901228946,{'was_impossible': False},14,56,2.9452120901228946
28972,30487,0312980140,0.0,2.9452513590710394,{'was_impossible': False},57,98,2.9452513590710394
18361,127131,0449221490,0.0,2.945509966662887,{'was_impossible': False},22,76,2.945509966662887
9120,28591,0375727345,0.0,2.9458457253545167,{'was_impossible': False},22,199,2.9458457253545167
6001,254144,0671867091,9.0,2.945864194727627,{'was_impossible': False},28,65,6.054135805272373
4469,114444,0345313860,9.0,2.945960508417491,{'was_impossible': False},77,161,6.054039491582509
28226,143175,0446525804,0.0,2.946018949970687,{'was_impossible': False},85,22,2.946018949970687
26159,129084,0671510053,9.0,2.9460356688005565,{'was_impossible': False},45,122,6.0539643311994435
31132,148934,1400031354,0.0,2.946213178854271,{'was_impossible': False},15,112,2.946213178854271
16339,75485,0679430946,6.0,2.946217742691643,{'was_impossible': False},23,25,3.053782257308357
22819,129084,0670865796,0.0,2.9463717532396436,{'was_impossible': False},45,53,2.9463717532396436
11882,243700,0345350685,0.0,2.946847108975767,{'was_impossible': False},24,30,2.946847108975767
30511,224923,038533558X,0.0,2.9469388218078025,{'was_impossible': False},14,22,2.9469388218078025
30676,16795,0375703055,0.0,2.947164685853789,{'was_impossible': False},459,87,2.947164685853789
6116,55187,044651862X,9.0,2.947197691085261,{'was_impossible': False},42,70,6.052802308914739
22208,3373,0671027387,5.0,2.9472857115461726,{'was_impossible': False},13,95,2.0527142884538274
29312,229313,0684848783,10.0,2.947309041496845,{'was_impossible': False},67,58,7.052690958503155
7308,224159,0060502258,0.0,2.947315633686138,{'was_impossible': False},17,157,2.947315633686138
20635,36003,0679751521,0.0,2.947322280547569,{'was_impossible': False},37,74,2.947322280547569
2551,255489,0060987103,7.0,2.9474567898254924,{'was_impossible': False},117,131,4.052543210174507
17383,204864,0452282152,0.0,2.9475926304436486,{'was_impossible': False},316,186,2.9475926304436486
7398,129716,0525947647,0.0,2.9475967326936563,{'was_impossible': False},76,62,2.9475967326936563
17047,255814,0425192725,0.0,2.9477998368958733,{'was_impossible': False},15,53,2.9477998368958733
9638,162639,0312244266,10.0,2.9479897659810357,{'was_impossible': False},208,32,7.052010234018964
22218,204864,0553274295,10.0,2.9480521943714653,{'was_impossible': False},316,54,7.051947805628535
25827,95353,0440215625,0.0,2.948588275345361,{'was_impossible': False},11,61,2.948588275345361
12793,125736,037582233X,0.0,2.9486162818142643,{'was_impossible': False},29,23,2.9486162818142643
13074,161299,0425182886,7.0,2.948681437303701,{'was_impossible': False},25,16,4.051318562696299
16875,37950,0671743058,7.0,2.9487075541096366,{'was_impossible': False},133,51,4.051292445890363
2781,240035,0451163966,0.0,2.9489342665276355,{'was_impossible': False},62,48,2.9489342665276355
31520,143175,0451176464,0.0,2.9489994659325953,{'was_impossible': False},85,62,2.9489994659325953
30769,143211,0767905180,7.0,2.949078341214454,{'was_impossible': False},28,94,4.050921658785546
13080,193499,014028009X,0.0,2.9493695651001253,{'was_impossible': False},67,125,2.9493695651001253
15548,265889,0515131229,0.0,2.9496268359084294,{'was_impossible': False},73,120,2.9496268359084294
2693,236340,0440220602,8.0,2.9498998415685613,{'was_impossible': False},112,172,5.050100158431439
22655,18082,0316776963,0.0,2.9499579019620854,{'was_impossible': False},26,145,2.9499579019620854
30441,104113,0316769495,10.0,2.950043776554066,{'was_impossible': False},30,29,7.049956223445934
14381,217986,0451161351,8.0,2.950047291334073,{'was_impossible': False},26,31,5.049952708665927
2557,224138,1400031354,0.0,2.950546233703445,{'was_impossible': False},99,112,2.950546233703445
22596,168816,0156027321,10.0,2.950868143733538,{'was_impossible': False},31,180,7.049131856266462
11441,232131,0440498058,0.0,2.9512204715325363,{'was_impossible': False},367,67,2.9512204715325363
34128,19085,0425147363,9.0,2.951329391773066,{'was_impossible': False},39,62,6.048670608226934
18224,224764,0786868716,0.0,2.951609790268958,{'was_impossible': False},131,151,2.951609790268958
29843,265083,0452282152,0.0,2.951651653582873,{'was_impossible': False},30,186,2.951651653582873
10609,163430,0345417623,10.0,2.9518814600452523,{'was_impossible': False},10,124,7.048118539954748
29987,107865,0821769367,10.0,2.9525291436022516,{'was_impossible': False},4,37,7.047470856397748
14288,32721,0446670111,0.0,2.952609796599937,{'was_impossible': False},27,40,2.952609796599937
33239,156269,0446607711,0.0,2.9529132683652133,{'was_impossible': False},74,70,2.9529132683652133
32245,129503,0679723161,7.0,2.953234856228916,{'was_impossible': False},12,41,4.0467651437710845
6146,223644,0802130208,2.0,2.9533235233243036,{'was_impossible': False},27,46,0.9533235233243036
11382,133296,0743203631,0.0,2.953424474179931,{'was_impossible': False},44,42,2.953424474179931
5447,177072,051512463X,0.0,2.953779717912169,{'was_impossible': False},79,36,2.953779717912169
673,221870,0425121259,0.0,2.9540371768929212,{'was_impossible': False},23,46,2.9540371768929212
26305,189392,0312282990,0.0,2.9541932143366636,{'was_impossible': False},7,60,2.9541932143366636
2490,229313,0553801341,0.0,2.954214275235188,{'was_impossible': False},67,23,2.954214275235188
4842,235105,0380002930,0.0,2.9548928415166476,{'was_impossible': False},243,100,2.9548928415166476
6885,98787,0375703764,0.0,2.955063215143011,{'was_impossible': False},66,44,2.955063215143011
20451,173018,0860074382,0.0,2.9552433366133855,{'was_impossible': False},10,32,2.9552433366133855
27821,211344,0446670111,7.0,2.9556320756829653,{'was_impossible': False},37,40,4.044367924317035
9974,43687,0312966091,9.0,2.9557214641451757,{'was_impossible': False},49,111,6.044278535854824
8594,119725,0553287737,0.0,2.9557687991956008,{'was_impossible': False},20,40,2.9557687991956008
17709,104211,0446612790,4.0,2.9558582229866412,{'was_impossible': False},60,113,1.0441417770133588
30114,51252,0451188462,5.0,2.956109681882112,{'was_impossible': False},17,47,2.043890318117888
4810,84024,0553234811,0.0,2.9561106273177606,{'was_impossible': False},74,28,2.9561106273177606
14372,132173,0425184129,0.0,2.9562214659169137,{'was_impossible': False},23,15,2.9562214659169137
21550,114446,0312274920,0.0,2.956405853045686,{'was_impossible': False},21,44,2.956405853045686
27614,12538,0446310786,0.0,2.9564635786108386,{'was_impossible': False},113,157,2.9564635786108386
6000,204864,0316666343,9.0,2.956478576125914,{'was_impossible': False},316,420,6.043521423874086
10774,274004,0316782505,0.0,2.9565097878500253,{'was_impossible': False},66,62,2.9565097878500253
34066,170184,0099771519,0.0,2.9567843820780686,{'was_impossible': False},51,51,2.9567843820780686
3991,102647,0515127396,6.0,2.956836542181269,{'was_impossible': False},92,37,3.043163457818731
3480,16795,0553284118,8.0,2.9568982019935546,{'was_impossible': False},459,27,5.043101798006445
30290,196775,081297106X,9.0,2.957054128691806,{'was_impossible': False},15,50,6.042945871308194
18263,169663,015100692X,0.0,2.9571480386935844,{'was_impossible': False},46,50,2.9571480386935844
24817,68555,0310205719,0.0,2.9571495456372783,{'was_impossible': False},188,32,2.9571495456372783
430,25436,0552137030,0.0,2.9571666963385965,{'was_impossible': False},12,40,2.9571666963385965
13711,30081,0375727345,6.0,2.957316593825973,{'was_impossible': False},22,199,3.042683406174027
16668,14897,0439139600,8.0,2.9575358554951405,{'was_impossible': False},32,84,5.0424641445048595
24228,231237,0440234743,0.0,2.957747544692118,{'was_impossible': False},80,150,2.957747544692118
34057,185176,0385490992,0.0,2.957932738365524,{'was_impossible': False},26,46,2.957932738365524
3339,149069,0385324057,0.0,2.958164435193316,{'was_impossible': False},55,26,2.958164435193316
26149,47594,0345339711,0.0,2.958225756223814,{'was_impossible': False},22,87,2.958225756223814
23965,124363,0441001971,0.0,2.9582724375797937,{'was_impossible': False},54,30,2.9582724375797937
2732,7346,1558744630,0.0,2.958361395904565,{'was_impossible': False},174,47,2.958361395904565
21945,252642,0380789019,0.0,2.958735776589673,{'was_impossible': False},9,85,2.958735776589673
34577,71853,0425155722,0.0,2.958789881124894,{'was_impossible': False},22,30,2.958789881124894
26019,158295,0425189864,7.0,2.9588525013401386,{'was_impossible': False},201,49,4.0411474986598614
21670,86243,0515090506,0.0,2.9588753670093895,{'was_impossible': False},27,34,2.9588753670093895
11064,157252,0440184053,10.0,2.959001760119428,{'was_impossible': False},12,39,7.040998239880572
15577,108752,0425180964,0.0,2.9590128493758243,{'was_impossible': False},26,50,2.9590128493758243
12996,236340,0060192119,0.0,2.959746636921973,{'was_impossible': False},112,33,2.959746636921973
21289,267033,0375506276,0.0,2.9597980562568718,{'was_impossible': False},56,19,2.9597980562568718
16689,59038,0842329129,0.0,2.9598515439534205,{'was_impossible': False},54,115,2.9598515439534205
19808,209875,0066214122,9.0,2.9599640813765453,{'was_impossible': False},15,61,6.040035918623454
15405,271705,1573226521,8.0,2.9600873771862606,{'was_impossible': False},68,26,5.039912622813739
21325,236269,0316284955,0.0,2.96011121797035,{'was_impossible': False},10,136,2.96011121797035
12783,150979,0385720106,0.0,2.9603106405587547,{'was_impossible': False},71,142,2.9603106405587547
19069,107244,0440236673,0.0,2.9603143760082773,{'was_impossible': False},41,158,2.9603143760082773
34280,114988,0440414806,9.0,2.9604383818613758,{'was_impossible': False},95,58,6.039561618138624
27387,16795,0515136379,9.0,2.960588253517592,{'was_impossible': False},459,62,6.039411746482408
5512,267830,0425172996,0.0,2.9607235495507784,{'was_impossible': False},10,47,2.9607235495507784
25219,259629,0804106304,0.0,2.9610083629812647,{'was_impossible': False},65,214,2.9610083629812647
33493,114988,0684857820,9.0,2.961050238045025,{'was_impossible': False},95,43,6.038949761954974
24359,219008,0380789035,0.0,2.9612650282053132,{'was_impossible': False},6,128,2.9612650282053132
21004,173122,0684833395,0.0,2.961306777047183,{'was_impossible': False},3,42,2.961306777047183
24105,31846,0440487617,0.0,2.9614276979717156,{'was_impossible': False},42,34,2.9614276979717156
10614,80203,0440226430,0.0,2.961429750698712,{'was_impossible': False},26,200,2.961429750698712
7864,88283,0140293248,0.0,2.961477611396968,{'was_impossible': False},31,152,2.961477611396968
9001,59727,0380977788,0.0,2.961512583862704,{'was_impossible': False},39,63,2.961512583862704
30487,26240,0142001740,0.0,2.9615352063046254,{'was_impossible': False},27,235,2.9615352063046254
21430,242106,0385722206,7.0,2.961584847072782,{'was_impossible': False},88,134,4.038415152927218
3161,158295,0553571885,7.0,2.9616704495939388,{'was_impossible': False},201,58,4.038329550406061
23257,259629,0449002632,10.0,2.9619100094796234,{'was_impossible': False},65,43,7.038089990520376
19107,180032,0440498058,0.0,2.961921692820327,{'was_impossible': False},17,67,2.961921692820327
23371,266865,0312422156,0.0,2.961972623395241,{'was_impossible': False},87,56,2.961972623395241
21622,47279,0553564528,0.0,2.962258132184984,{'was_impossible': False},9,69,2.962258132184984
19350,259035,051513628X,10.0,2.9624223816304545,{'was_impossible': False},45,75,7.0375776183695455
8244,234165,0446605484,9.0,2.962500780481734,{'was_impossible': False},24,103,6.037499219518266
2130,103304,0679429220,0.0,2.9627027859507105,{'was_impossible': False},24,112,2.9627027859507105
11249,159863,0749397543,5.0,2.9631116543280576,{'was_impossible': False},5,53,2.0368883456719424
3970,258185,0385335482,0.0,2.963166336972647,{'was_impossible': False},83,144,2.963166336972647
23653,256247,0060959037,0.0,2.963705977568504,{'was_impossible': False},12,70,2.963705977568504
5867,128325,0385720106,0.0,2.963723649515282,{'was_impossible': False},25,142,2.963723649515282
27090,224923,0345446666,9.0,2.9639013897682185,{'was_impossible': False},14,24,6.0360986102317815
2313,100846,0786868716,0.0,2.963997137843859,{'was_impossible': False},103,151,2.963997137843859
31838,105517,042510687X,0.0,2.964059480042453,{'was_impossible': False},87,52,2.964059480042453
23926,102647,0061000043,7.0,2.964320628057874,{'was_impossible': False},92,40,4.035679371942126
20870,36003,1558744630,9.0,2.9643580236780496,{'was_impossible': False},37,47,6.03564197632195
16254,175052,0440122090,0.0,2.9645857962808653,{'was_impossible': False},43,57,2.9645857962808653
